"id","day","duration","order","mean","median","max","sum","min","theorTime","weekend","weekday","currTime","diffTime","perTime","department"
" kherrero001",7,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",33344,-152.5,0,"Security"
" kherrero001",8,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",33737,240.5,0.01,"Security"
" kherrero001",9,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33284,-212.5,-0.01,"Security"
" knielson001",1,0.04,0.56,0.3,0.3,0.56,0.6,0.04,33496.5,"workday","Wednesday",33767,270.5,0.01,"Engineering"
" knielson001",10,0.05,0.41,0.23,0.23,0.41,0.46,0.05,33496.5,"workday","Friday",34967,1470.5,0.04,"Engineering"
" knielson001",13,0.06,0.19,0.12,0.125,0.19,0.25,0.06,33496.5,"workday","Monday",33117,-379.5,-0.01,"Engineering"
" knielson001",2,0.02,0.56,0.29,0.29,0.56,0.58,0.02,33496.5,"workday","Thursday",34459,962.5,0.03,"Engineering"
" knielson001",3,0.09,0.11,0.1,0.1,0.11,0.2,0.09,33496.5,"workday","Friday",33669,172.5,0.01,"Engineering"
" knielson001",31,0.05,0.19,0.12,0.12,0.19,0.24,0.05,33496.5,"workday","Tuesday",35393,1896.5,0.06,"Engineering"
" knielson001",6,0.04,0.11,0.08,0.075,0.11,0.15,0.04,33496.5,"workday","Monday",35290,1793.5,0.05,"Engineering"
" knielson001",7,0.05,0.19,0.12,0.12,0.19,0.24,0.05,33496.5,"workday","Tuesday",33347,-149.5,0,"Engineering"
" knielson001",8,0.03,0.19,0.11,0.11,0.19,0.22,0.03,33496.5,"workday","Wednesday",34870,1373.5,0.04,"Engineering"
" knielson001",9,0.04,0.41,0.22,0.225,0.41,0.45,0.04,33496.5,"workday","Thursday",35807,2310.5,0.07,"Engineering"
" korilla001",1,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",35512,2015.5,0.06,"Engineering"
" korilla001",10,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Friday",35397,1900.5,0.06,"Engineering"
" korilla001",13,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",34197,700.5,0.02,"Engineering"
" korilla001",2,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Thursday",35411,1914.5,0.06,"Engineering"
" korilla001",3,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",34380,883.5,0.03,"Engineering"
" korilla001",31,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Tuesday",34132,635.5,0.02,"Engineering"
" korilla001",6,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",34972,1475.5,0.04,"Engineering"
" korilla001",7,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Tuesday",33232,-264.5,-0.01,"Engineering"
" korilla001",8,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",35643,2146.5,0.06,"Engineering"
" korilla001",9,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",35092,1595.5,0.05,"Engineering"
" lalcazar001",1,1,1,1,1,1,2,1,33496.5,"workday","Wednesday",35210,1713.5,0.05,"Information Technology"
" lalcazar001",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Information Technology"
" lalcazar001",13,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Information Technology"
" lalcazar001",2,1,1,1,1,1,2,1,33496.5,"workday","Thursday",33310,-186.5,-0.01,"Information Technology"
" lalcazar001",3,1,0.86,0.93,0.93,1,1.86,0.86,33496.5,"workday","Friday",30377,-3119.5,-0.09,"Information Technology"
" lalcazar001",31,1,0.68,0.84,0.84,1,1.68,0.68,33496.5,"workday","Tuesday",33557,60.5,0,"Information Technology"
" lalcazar001",6,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Information Technology"
" lalcazar001",7,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Information Technology"
" lalcazar001",8,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Information Technology"
" lalcazar001",9,0,0,0,0,0,0,0,33496.5,"workday","Thursday",0,-33496.5,-1,"Information Technology"
" lalcazar002",1,1,1,1,1,1,2,1,33496.5,"workday","Wednesday",0,-33496.5,-1,"Information Technology"
" lalcazar002",10,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Friday",34150,653.5,0.02,"Information Technology"
" lalcazar002",13,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Monday",35110,1613.5,0.05,"Information Technology"
" lalcazar002",2,1,1,1,1,1,2,1,33496.5,"workday","Thursday",0,-33496.5,-1,"Information Technology"
" lalcazar002",3,1,1,1,1,1,2,1,33496.5,"workday","Friday",0,-33496.5,-1,"Information Technology"
" lalcazar002",31,1,1,1,1,1,2,1,33496.5,"workday","Tuesday",0,-33496.5,-1,"Information Technology"
" lalcazar002",6,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Monday",34810,1313.5,0.04,"Information Technology"
" lalcazar002",7,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Tuesday",33610,113.5,0,"Information Technology"
" lalcazar002",8,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Wednesday",34750,1253.5,0.04,"Information Technology"
" lalcazar002",9,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33130,-366.5,-0.01,"Information Technology"
" lazada001",1,0.05,0.45,0.25,0.25,0.45,0.5,0.05,33496.5,"workday","Wednesday",34242,745.5,0.02,"Engineering"
" lazada001",10,0.04,0.15,0.1,0.095,0.15,0.19,0.04,33496.5,"workday","Friday",34072,575.5,0.02,"Engineering"
" lazada001",13,0.04,0.15,0.1,0.095,0.15,0.19,0.04,33496.5,"workday","Monday",34837,1340.5,0.04,"Engineering"
" lazada001",2,0.11,0.55,0.33,0.33,0.55,0.66,0.11,33496.5,"workday","Thursday",32319,-1177.5,-0.04,"Engineering"
" lazada001",3,0.04,0.21,0.12,0.125,0.21,0.25,0.04,33496.5,"workday","Friday",33997,500.5,0.01,"Engineering"
" lazada001",31,0.01,0.45,0.23,0.23,0.45,0.46,0.01,33496.5,"workday","Tuesday",34687,1190.5,0.04,"Engineering"
" lazada001",6,0.03,0.15,0.09,0.09,0.15,0.18,0.03,33496.5,"workday","Monday",35377,1880.5,0.06,"Engineering"
" lazada001",7,0.08,0.21,0.14,0.145,0.21,0.29,0.08,33496.5,"workday","Tuesday",35939,2442.5,0.07,"Engineering"
" lazada001",8,0.07,0.55,0.31,0.31,0.55,0.62,0.07,33496.5,"workday","Wednesday",36237,2740.5,0.08,"Engineering"
" lazada001",9,0.07,0.21,0.14,0.14,0.21,0.28,0.07,33496.5,"workday","Thursday",32977,-519.5,-0.02,"Engineering"
" lbagani001",1,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Wednesday",26576,-6920.5,-0.21,"Information Technology"
" lbagani001",10,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Friday",28221,-5275.5,-0.16,"Information Technology"
" lbagani001",13,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Monday",27293,-6203.5,-0.19,"Information Technology"
" lbagani001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",26996,-6500.5,-0.19,"Information Technology"
" lbagani001",3,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Friday",28136,-5360.5,-0.16,"Information Technology"
" lbagani001",31,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",27732,-5764.5,-0.17,"Information Technology"
" lbagani001",6,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",27682,-5814.5,-0.17,"Information Technology"
" lbagani001",7,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Tuesday",26524,-6972.5,-0.21,"Information Technology"
" lbagani001",8,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",27486,-6010.5,-0.18,"Information Technology"
" lbagani001",9,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Thursday",26156,-7340.5,-0.22,"Information Technology"
" lbennett001",1,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Wednesday",34339,842.5,0.03,"Facilities"
" lbennett001",10,0.32,0.63,0.48,0.475,0.63,0.95,0.32,33496.5,"workday","Friday",35239,1742.5,0.05,"Facilities"
" lbennett001",13,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Monday",35324,1827.5,0.05,"Facilities"
" lbennett001",2,0.22,0.76,0.49,0.49,0.76,0.98,0.22,33496.5,"workday","Thursday",34939,1442.5,0.04,"Facilities"
" lbennett001",3,0.18,0.63,0.4,0.405,0.63,0.81,0.18,33496.5,"workday","Friday",35285,1788.5,0.05,"Facilities"
" lbennett001",31,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Tuesday",34925,1428.5,0.04,"Facilities"
" lbennett001",6,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",34205,708.5,0.02,"Facilities"
" lbennett001",7,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",34385,888.5,0.03,"Facilities"
" lbennett001",8,0.32,0.66,0.49,0.49,0.66,0.98,0.32,33496.5,"workday","Wednesday",35285,1788.5,0.05,"Facilities"
" lbennett001",9,0.11,0,0.06,0.055,0.11,0.11,0,33496.5,"workday","Thursday",32885,-611.5,-0.02,"Facilities"
" lbergen001",1,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Wednesday",34817,1320.5,0.04,"Information Technology"
" lbergen001",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",34341,844.5,0.03,"Information Technology"
" lbergen001",13,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Monday",33681,184.5,0.01,"Information Technology"
" lbergen001",2,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",34041,544.5,0.02,"Information Technology"
" lbergen001",3,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",34177,680.5,0.02,"Information Technology"
" lbergen001",31,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Tuesday",33677,180.5,0.01,"Information Technology"
" lbergen001",6,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",35216,1719.5,0.05,"Information Technology"
" lbergen001",7,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",35209,1712.5,0.05,"Information Technology"
" lbergen001",8,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",34641,1144.5,0.03,"Information Technology"
" lbergen001",9,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",35038,1541.5,0.05,"Information Technology"
" lcarrara001",1,0.36,0.49,0.42,0.425,0.49,0.85,0.36,33496.5,"workday","Wednesday",34174,677.5,0.02,"Administration"
" lcarrara001",10,0.12,0.44,0.28,0.28,0.44,0.56,0.12,33496.5,"workday","Friday",32295,-1201.5,-0.04,"Administration"
" lcarrara001",13,0.18,0.31,0.25,0.245,0.31,0.49,0.18,33496.5,"workday","Monday",33935,438.5,0.01,"Administration"
" lcarrara001",2,0.19,0.36,0.28,0.275,0.36,0.55,0.19,33496.5,"workday","Thursday",34477,980.5,0.03,"Administration"
" lcarrara001",3,0.06,0.23,0.14,0.145,0.23,0.29,0.06,33496.5,"workday","Friday",34374,877.5,0.03,"Administration"
" lcarrara001",31,0.06,0.23,0.14,0.145,0.23,0.29,0.06,33496.5,"workday","Tuesday",34310,813.5,0.02,"Administration"
" lcarrara001",5,1,0.33,0.66,0.665,1,1.33,0.33,0,"weekend","Sunday",7611,7611,1,"Administration"
" lcarrara001",6,0.06,0.13,0.1,0.095,0.13,0.19,0.06,33496.5,"workday","Monday",34354,857.5,0.03,"Administration"
" lcarrara001",7,0.14,0,0.07,0.07,0.14,0.14,0,33496.5,"workday","Tuesday",34359,862.5,0.03,"Administration"
" lcarrara001",8,0.06,0.13,0.1,0.095,0.13,0.19,0.06,33496.5,"workday","Wednesday",34443,946.5,0.03,"Administration"
" lcarrara001",9,0.15,0.36,0.26,0.255,0.36,0.51,0.15,33496.5,"workday","Thursday",34355,858.5,0.03,"Administration"
" ldedos001",1,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",35037,1540.5,0.05,"Engineering"
" ldedos001",10,0.04,0.51,0.28,0.275,0.51,0.55,0.04,33496.5,"workday","Friday",35817,2320.5,0.07,"Engineering"
" ldedos001",13,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",35865,2368.5,0.07,"Engineering"
" ldedos001",2,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Thursday",32353,-1143.5,-0.03,"Engineering"
" ldedos001",3,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Friday",35289,1792.5,0.05,"Engineering"
" ldedos001",31,0.03,0.47,0.25,0.25,0.47,0.5,0.03,33496.5,"workday","Tuesday",34856,1359.5,0.04,"Engineering"
" ldedos001",6,0.03,0.51,0.27,0.27,0.51,0.54,0.03,33496.5,"workday","Monday",34503,1006.5,0.03,"Engineering"
" ldedos001",7,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Tuesday",33107,-389.5,-0.01,"Engineering"
" ldedos001",8,0.05,0.23,0.14,0.14,0.23,0.28,0.05,33496.5,"workday","Wednesday",35697,2200.5,0.07,"Engineering"
" ldedos001",9,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Thursday",34004,507.5,0.02,"Engineering"
" lgrogan001",1,0.04,0.11,0.08,0.075,0.11,0.15,0.04,33496.5,"workday","Wednesday",35570,2073.5,0.06,"Engineering"
" lgrogan001",10,0.04,0.11,0.08,0.075,0.11,0.15,0.04,33496.5,"workday","Friday",34572,1075.5,0.03,"Engineering"
" lgrogan001",13,0.02,0.15,0.08,0.085,0.15,0.17,0.02,33496.5,"workday","Monday",35030,1533.5,0.05,"Engineering"
" lgrogan001",2,0.04,0.15,0.1,0.095,0.15,0.19,0.04,33496.5,"workday","Thursday",35510,2013.5,0.06,"Engineering"
" lgrogan001",3,0.05,0.11,0.08,0.08,0.11,0.16,0.05,33496.5,"workday","Friday",35280,1783.5,0.05,"Engineering"
" lgrogan001",31,0.08,0.15,0.12,0.115,0.15,0.23,0.08,33496.5,"workday","Tuesday",32690,-806.5,-0.02,"Engineering"
" lgrogan001",6,0.08,0.59,0.34,0.335,0.59,0.67,0.08,33496.5,"workday","Monday",34685,1188.5,0.04,"Engineering"
" lgrogan001",7,0.06,0.15,0.11,0.105,0.15,0.21,0.06,33496.5,"workday","Tuesday",34185,688.5,0.02,"Engineering"
" lgrogan001",8,0.03,0.59,0.31,0.31,0.59,0.62,0.03,33496.5,"workday","Wednesday",34803,1306.5,0.04,"Engineering"
" lgrogan001",9,0.02,0.44,0.23,0.23,0.44,0.46,0.02,33496.5,"workday","Thursday",35765,2268.5,0.07,"Engineering"
" llagos001",1,0.34,0.49,0.42,0.415,0.49,0.83,0.34,33496.5,"workday","Wednesday",33840,343.5,0.01,"Administration"
" llagos001",10,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Friday",33721,224.5,0.01,"Administration"
" llagos001",12,1,0.33,0.66,0.665,1,1.33,0.33,0,"weekend","Sunday",14511,14511,1,"Administration"
" llagos001",13,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Monday",33486,-10.5,0,"Administration"
" llagos001",2,0.13,0.67,0.4,0.4,0.67,0.8,0.13,33496.5,"workday","Thursday",32346,-1150.5,-0.03,"Administration"
" llagos001",3,0.25,0.36,0.3,0.305,0.36,0.61,0.25,33496.5,"workday","Friday",35536,2039.5,0.06,"Administration"
" llagos001",31,0.15,0,0.08,0.075,0.15,0.15,0,33496.5,"workday","Tuesday",36186,2689.5,0.08,"Administration"
" llagos001",6,0.15,0.46,0.3,0.305,0.46,0.61,0.15,33496.5,"workday","Monday",33754,257.5,0.01,"Administration"
" llagos001",7,0.27,0.54,0.4,0.405,0.54,0.81,0.27,33496.5,"workday","Tuesday",33486,-10.5,0,"Administration"
" llagos001",8,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Wednesday",30757,-2739.5,-0.08,"Administration"
" llagos001",9,0.41,0.46,0.43,0.435,0.46,0.87,0.41,33496.5,"workday","Thursday",33346,-150.5,0,"Administration"
" lorosco001",1,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Wednesday",31740,-1756.5,-0.05,"Executive"
" lorosco001",10,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",31655,-1841.5,-0.05,"Executive"
" lorosco001",13,0.1,0.53,0.32,0.315,0.53,0.63,0.1,33496.5,"workday","Monday",34430,933.5,0.03,"Executive"
" lorosco001",2,0.13,0,0.06,0.065,0.13,0.13,0,33496.5,"workday","Thursday",36157,2660.5,0.08,"Executive"
" lorosco001",3,0.18,0.58,0.38,0.38,0.58,0.76,0.18,33496.5,"workday","Friday",37895,4398.5,0.13,"Executive"
" lorosco001",31,0.35,0.68,0.51,0.515,0.68,1.03,0.35,33496.5,"workday","Tuesday",25295,-8201.5,-0.24,"Executive"
" lorosco001",6,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",31654,-1842.5,-0.06,"Executive"
" lorosco001",7,0.13,0,0.06,0.065,0.13,0.13,0,33496.5,"workday","Tuesday",36245,2748.5,0.08,"Executive"
" lorosco001",8,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Wednesday",31657,-1839.5,-0.05,"Executive"
" lorosco001",9,0.27,0.53,0.4,0.4,0.53,0.8,0.27,33496.5,"workday","Thursday",24875,-8621.5,-0.26,"Executive"
" malinai001",1,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Wednesday",33119,-377.5,-0.01,"Engineering"
" malinai001",10,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Friday",32406,-1090.5,-0.03,"Engineering"
" malinai001",13,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Monday",35767,2270.5,0.07,"Engineering"
" malinai001",2,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Thursday",35870,2373.5,0.07,"Engineering"
" malinai001",3,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Friday",33127,-369.5,-0.01,"Engineering"
" malinai001",31,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",33485,-11.5,0,"Engineering"
" malinai001",6,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Monday",33550,53.5,0,"Engineering"
" malinai001",7,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",33726,229.5,0.01,"Engineering"
" malinai001",8,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Wednesday",34453,956.5,0.03,"Engineering"
" malinai001",9,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Thursday",34010,513.5,0.02,"Engineering"
" mbramar001",1,0.39,0.49,0.44,0.44,0.49,0.88,0.39,33496.5,"workday","Wednesday",35254,1757.5,0.05,"Administration"
" mbramar001",10,0.42,0.31,0.36,0.365,0.42,0.73,0.31,33496.5,"workday","Friday",33435,-61.5,0,"Administration"
" mbramar001",11,1,0.31,0.66,0.655,1,1.31,0.31,0,"weekend","Saturday",10899,10899,1,"Administration"
" mbramar001",13,0.17,0.51,0.34,0.34,0.51,0.68,0.17,33496.5,"workday","Monday",35255,1758.5,0.05,"Administration"
" mbramar001",2,0.15,0.46,0.3,0.305,0.46,0.61,0.15,33496.5,"workday","Thursday",33443,-53.5,0,"Administration"
" mbramar001",3,0.17,0.43,0.3,0.3,0.43,0.6,0.17,33496.5,"workday","Friday",35274,1777.5,0.05,"Administration"
" mbramar001",31,0.15,0.26,0.2,0.205,0.26,0.41,0.15,33496.5,"workday","Tuesday",32543,-953.5,-0.03,"Administration"
" mbramar001",6,0.11,0.23,0.17,0.17,0.23,0.34,0.11,33496.5,"workday","Monday",32543,-953.5,-0.03,"Administration"
" mbramar001",7,0.18,0.31,0.25,0.245,0.31,0.49,0.18,33496.5,"workday","Tuesday",35259,1762.5,0.05,"Administration"
" mbramar001",8,0.17,0.11,0.14,0.14,0.17,0.28,0.11,33496.5,"workday","Wednesday",35257,1760.5,0.05,"Administration"
" mbramar001",9,1,0.23,0.62,0.615,1,1.23,0.23,33496.5,"workday","Thursday",2828,-30668.5,-0.92,"Administration"
" mcassano001",1,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Wednesday",33779,282.5,0.01,"Engineering"
" mcassano001",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",35047,1550.5,0.05,"Engineering"
" mcassano001",13,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",35647,2150.5,0.06,"Engineering"
" mcassano001",2,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Thursday",36079,2582.5,0.08,"Engineering"
" mcassano001",3,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Friday",33863,366.5,0.01,"Engineering"
" mcassano001",31,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Tuesday",34807,1310.5,0.04,"Engineering"
" mcassano001",6,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",33247,-249.5,-0.01,"Engineering"
" mcassano001",7,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",33715,218.5,0.01,"Engineering"
" mcassano001",8,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Wednesday",35467,1970.5,0.06,"Engineering"
" mcassano001",9,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Thursday",34087,590.5,0.02,"Engineering"
" monda001",1,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",35757,2260.5,0.07,"Engineering"
" monda001",10,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Friday",33897,400.5,0.01,"Engineering"
" monda001",13,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Monday",35419,1922.5,0.06,"Engineering"
" monda001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",35599,2102.5,0.06,"Engineering"
" monda001",3,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Friday",33657,160.5,0,"Engineering"
" monda001",31,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",34757,1260.5,0.04,"Engineering"
" monda001",6,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",35097,1600.5,0.05,"Engineering"
" monda001",7,0.11,0,0.06,0.055,0.11,0.11,0,33496.5,"workday","Tuesday",33057,-439.5,-0.01,"Engineering"
" monda001",8,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",34208,711.5,0.02,"Engineering"
" monda001",9,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",34452,955.5,0.03,"Engineering"
" morlunv001",1,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",27233,-6263.5,-0.19,"Facilities"
" morlunv001",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",27021,-6475.5,-0.19,"Facilities"
" morlunv001",13,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Monday",27741,-5755.5,-0.17,"Facilities"
" morlunv001",2,1,1,1,1,1,2,1,33496.5,"workday","Thursday",0,-33496.5,-1,"Facilities"
" morlunv001",3,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Friday",27261,-6235.5,-0.19,"Facilities"
" morlunv001",31,0.13,0,0.06,0.065,0.13,0.13,0,33496.5,"workday","Tuesday",26573,-6923.5,-0.21,"Facilities"
" morlunv001",6,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Monday",25957,-7539.5,-0.23,"Facilities"
" morlunv001",7,0.04,0.1,0.07,0.07,0.1,0.14,0.04,33496.5,"workday","Tuesday",27035,-6461.5,-0.19,"Facilities"
" morlunv001",8,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Wednesday",26961,-6535.5,-0.2,"Facilities"
" morlunv001",9,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Thursday",28221,-5275.5,-0.16,"Facilities"
" morlunv002",1,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Facilities"
" morlunv002",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Facilities"
" morlunv002",13,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Facilities"
" morlunv002",2,1,1,1,1,1,2,1,33496.5,"workday","Thursday",26421,-7075.5,-0.21,"Facilities"
" morlunv002",3,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Facilities"
" morlunv002",31,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Facilities"
" morlunv002",6,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Facilities"
" morlunv002",7,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Facilities"
" morlunv002",8,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Facilities"
" morlunv002",9,0,0,0,0,0,0,0,33496.5,"workday","Thursday",0,-33496.5,-1,"Facilities"
" mshultz001",1,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",33737,240.5,0.01,"Security"
" mshultz001",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",33405,-91.5,0,"Security"
" mshultz001",13,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",33242,-254.5,-0.01,"Security"
" mshultz001",2,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",33372,-124.5,0,"Security"
" mshultz001",3,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",33477,-19.5,0,"Security"
" mshultz001",31,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",33127,-369.5,-0.01,"Security"
" mshultz001",6,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",33416,-80.5,0,"Security"
" mshultz001",7,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",33437,-59.5,0,"Security"
" mshultz001",8,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",33329,-167.5,-0.01,"Security"
" mshultz001",9,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33437,-59.5,0,"Security"
" mvollan001",1,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",33556,59.5,0,"Security"
" mvollan001",10,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Friday",33617,120.5,0,"Security"
" mvollan001",13,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",33670,173.5,0.01,"Security"
" mvollan001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",33488,-8.5,0,"Security"
" mvollan001",3,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",33357,-139.5,0,"Security"
" mvollan001",31,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",33497,0.5,0,"Security"
" mvollan001",6,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",33472,-24.5,0,"Security"
